Poradi;Prijmeni;Jmeno;Reg. c.;Body;Rank.c;Minule Ran
59;Bořil;Jan;TBM9700;68158;8193;62
60;Zbranek;Roman;TZL8808;68130;8190;57
61;Brosch;Ondřej;RBK0606;68009;8175;68
62;Melišík;Martin;TAP0200;67941;8167;55
63;Čepička;Ladislav;VPM0303;67904;8162;73
64;Čech;Petr;SJI0001;67658;8133;76
65;Fencl;Jonáš;LPU9902;67467;8110;85
66;Šedivý;Jan;PGP8409;67445;8107;70
67;Waldhauser;Štěpán;TUR0409;67387;8100;88
68;Kubeček;Josef;SNA0402;67362;8097;81
69;Grundmann;Jan;LPU9410;67282;8088;71
70;Mokrý;Stanislav;ZBM9202;67231;8082;66
71;Palas;Jan;SJC8507;67176;8075;84
72;Beneš;Jindřich;SSU0400;66827;8033;114
73;Rusý;Tomáš;KAM9301;66806;8031;74
74;Chloupek;Adam;LCE9300;66794;8029;78
75;Šrom;Jakub;TBM9502;66768;8026;79
76;Hradec;Pavel;CHA8801;66725;8021;87
77;Smola;Michal;TZL8131;66544;7999;92
78;Fürst;Matouš;DOK9602;66484;7992;97
79;Hledík;Jakub;CHT9501;66266;7966;86
80;Srb;Vladimír;LPU0714;66086;7944;67
81;Novotný;Tomáš;PHK8101;66053;7940;91
82;Hovorka;Lukáš;LPU9001;65997;7933;80
83;Petrilák;Matouš Nathaniel;DKP0416;65992;7933;96
84;Tichý;Radomír;SHK0000;65940;7926;104
85;Kettner;Lukáš;KAM9403;65919;7924;103
86;Losman;Petr;PHK7901;65909;7923;90
87;Flašar;Jan;PGP8610;65893;7921;93
88;Kabát;Martin;PGP0408;65864;7917;83
89;Jílek;Jakub;KSU9202;65795;7909;82
90;Melišík;Jan;TAP0502;65763;7905;94
91;Gebrt;Jan;SHK9801;65748;7903;100
92;Křivda;Martin;CHC9501;65568;7882;117
93;Sysel;Ctibor;PGP8700;65427;7865;99
94;Nožka;Radek;LPU9005;65376;7859;413
95;Horčička;Vít;TBM9919;65368;7858;72
96;Sedláček;Jaroslav;DKP0309;65343;7855;95
97;Zápotocký;Jiří;PGP0808;65283;7847;77
98;Thoř;Tomáš;TUR9904;65151;7832;118
99;Štábl;Patrik;KSU0606;65122;7828;134
100;Kasza;Tomáš;PBM0512;64919;7804;119
101;Tomanek;Daniel;KSU7410;64908;7802;113
102;Janas;Petr;PGP0200;64789;7788;98
103;Valenta;Ondřej;JIL0401;64782;7787;107
104;Čihák;Jan;HOR0601;64759;7784;214
105;Salaba;Dan;JIL0404;64689;7776;123
106;Pipek;Ondřej;LPU0203;64638;7770;109
107;Melecký;Martin;SSU9001;64432;7745;169
108;Štábl;Adam;KSU0401;64283;7727;75
109;Dragowski;Kuba;TUR9003;64248;7723;147
110;Kašpar;Michal;TZL9308;64156;7712;106
111;Zvěřina;Petr;LPU8208;64090;7704;108
112;Semík;Ondřej;KAM9401;64071;7702;110
113;Dlabaja;Štěpán;JJN8508;64064;7701;111
114;Veselý;Jakub;PGP9503;64011;7695;101
115;Buk;Petr;ROU0001;63975;7690;116
116;Rychlý;Pavel;KRN8505;63808;7670;112
117;Sláma;Šimon;LCE0502;63628;7648;89
118;Klusáček;Jan;OSN9301;63568;7641;105
119;Janata;Martin;TJN8306;63522;7636;102
120;Mikel;David;TZL9703;63485;7631;122
121;Mareš;Albert;DKP0308;63452;7627;130
122;Veselý;Václav;TUR0601;63312;7611;236
123;Vítek;Jaroslav;SJI7201;63267;7605;121
124;Hrouda;Matěj;JIL9804;63149;7591;131
125;Nemšovský;Filip;PGP0510;63003;7573;126
126;Fodor;Petr;TUR8103;62952;7567;133
127;Wolf;Daniel;TUR9100;62951;7567;145
128;Hadač;Filip;AOP9301;62923;7564;129
129;Vítek;Matěj;SJI0500;62810;7550;135
130;Zimmermann;Štěpán;ZBM9101;62633;7529;165
131;Zelinka;Jiří;MBM8740;62569;7521;142
132;Gottstein;Jonáš;JIL0107;62543;7518;128
133;Štorek;Jan;JPV0505;62444;7506;124
134;Pavlovec;Dan;BOR0001;62308;7490;154
135;Čtrnáct;František;PGP0401;62193;7476;132
136;Měšťan;Ondřej;TAP0100;62064;7460;120
137;Luštický;Martin;TUR8700;62035;7457;143
138;Bořil;Tomáš;OSN8833;61967;7449;140
139;Kos;Tomáš;LPU9303;61783;7427;155
140;Rajnošek;Zdeněk;KSU8506;61732;7421;144
141;Jordanov;Alexandr;ZBM9503;61731;7420;136
142;Štorek;David;JPV0202;61643;7410;125
143;Gajda;Jan;KAM0105;61595;7404;16
144;Roháč;Martin;LCE0308;61587;8461;44
145;Šabatka;Zdeněk;PHK8900;61441;7386;162
146;Mielec;Jaromír;AOP9701;61334;7373;127
147;Dvořáček;Michal;ZBM0513;61248;7362;192
148;Vozda;Vojtěch;KSU9043;61100;7345;146
149;Dvořáček;Radek;VAM9401;60920;7323;138
150;Fišer;Jan;SNA9302;60881;7318;197
151;Krpata;Michal;LPU0403;60874;7317;150
152;Jonáš;Martin;PGP9606;60872;7317;182
153;Nouza;Michal;SJH0505;60722;7299;159
154;Fröhlich;Martin;DKP8207;60690;7295;153
155;Netuka;Vojtěch;SHK9701;60654;7291;174
156;Baier;Martin;TUR7603;60575;7282;157
157;Burda;Matěj;BOR9608;60444;7266;163
158;Cahel;Marek;LCE8803;60402;7261;178
159;Hájek;Adam;KAM9202;60377;7258;151
160;Janda;Jakub;DOR0403;60223;7239;160
161;Fibír;Tomáš;FSP7901;60169;7233;156
162;Pešek;Ondřej;CHC8502;60071;7221;161
163;Ondráček;Radim;EKP7414;60039;7217;141
164;Skripnik;Nikola;FSP0600;60037;7217;278
165;Buk;Michal;ROU9601;60028;7216;170
166;Mokrý;Ondřej;ABM9410;59961;7208;172
167;Goldschmidt;Tobiáš;TBM0005;59954;7207;220
168;Snížek;Martin;DOR0405;59903;7201;166
169;Vitebský;Lukáš;JJN0302;59872;7197;226
170;Červinka;Jan;OKP8901;59868;7197;167
171;Grundman;Vojtěch;CHC8801;59865;7196;171
172;Pavlovec;Jan;BOR9503;59843;7194;148
173;Janda;Martin;DOB8002;59841;7193;173
174;Krejsa;Jan;CHT8701;59770;7185;168
175;Černý;Antonín;TAP0402;59720;7179;158
176;Drábek;Jan;ZBM8511;59573;7161;179
177;Žemlík;Pavel;TUR7135;59443;7145;186
178;Bogar;Kryštof;BOR9402;59368;7136;183
179;Kučera;Tomáš;ZBM0605;59215;8135;481
180;Světnický;František;TUR0214;59160;7111;164
181;Váňa;Martin;TUR8401;59087;7103;181
182;Pecka;Marek;EKP9000;58976;7089;204
183;Haas;Filip;LPU0401;58767;7064;149
184;Hubáček;Jonáš;LCE9501;58755;9417;60
185;Koštejn;Vít;DOK9800;58687;7055;199
186;Kligl;Radim;TBM0103;58647;7050;152
187;Smolka;Jakub;TAP0500;58540;7037;177
188;Habán;Ivo;VLI7707;58321;7011;184
189;Hnízdil;Matěj;KAS0301;58290;7007;189
190;Fousek;Jan;MOV9100;58207;6997;185
191;Šurgan;Štefan;TUR7900;58151;6990;190
192;Polášek;Jan Ferdinand;DKP8811;57992;6971;217
193;Kolařík;Tomáš;BOR7809;57760;6943;368
194;Klusáček;Matěj;LCE8903;57741;6941;191
195;Nimshaus;Viktor;CHC0502;57726;6939;227
196;Choutka;Matěj;NPA0402;57671;6932;195
197;Tatarnikov;Mykhailo;PHK0405;57656;6931;225
198;Hübner;Jan;CTB7902;57642;6929;193
199;Kettner;Vojtěch;KAM9601;57596;6923;292
200;Pokorný;Jan;JJN0400;57587;6922;218
201;Jedlička;Michal;SHK7309;57451;6906;200
202;Pilát;Bořivoj;DKL0500;57389;6899;240
203;Zimmermann;Jakub;TBM8911;57357;6895;219
204;Makovský;Jakub;TAP8511;57315;6890;210
205;Otruba;František;KSU0504;57219;6878;176
206;Laciga;Radek;PGP8202;57213;6877;203
207;Matějů;Luboš;PGP7601;57181;6874;213
208;Pospíšil;Ondřej;DKP8717;57160;6871;212
209;Hrádek;Tomáš;ROU8301;56818;6830;229
210;Drach;Ivan;PHK0608;56780;6825;351
211;Zátka;Josef;PVP0100;56770;6824;232
212;Ehl;Jiří;TBM7701;56682;6814;202
213;Balcar;Aleš;PHK8602;56554;6798;209
214;Beneš;Jan;SJC8703;56536;6796;206
215;Havlíček;Jan;RIC7902;56436;6784;207
216;Tomeš;Jaroslav;DKP8109;56406;6780;248
217;Kamaryt;Tomáš;VPM8807;56279;6765;291
218;Karvánek;Matouš;BOR9006;56174;6752;215
219;Kuchař;Matěj;VSP0413;56110;6745;187
220;Novák;Stanislav;NPA0404;56072;6740;216
221;Škvor;Adam;KAM0202;56008;6733;310
222;Skvortcov;Yurii;PHK0411;56004;6732;188
223;Sháněl;Jan;CHC9402;55925;6723;235
224;Drahoňovský;Aleš;TUR7201;55920;6722;234
225;Srb;Vladimír;LPU7818;55916;6721;180
226;Havliček;Albert;PGP0312;55892;6719;312
227;Kazda;Adam;ZBM9104;55691;6694;266
228;Hepner;David;SHK7601;55670;6692;241
229;Kolín;Jan;DKP7701;55592;6683;223
230;Podolský;Petr;SHK0507;55583;6681;196
231;Zakouřil;Vít;TUR9301;55418;6662;354
232;Bravený;Adam;VBM8801;55411;6661;271
233;Matula;Petr;ADA8202;55311;6649;230
234;Lauerman;Jan;SJI7419;55161;6631;233
235;Gryc;Ondřej;TBM0406;54988;6610;211
236;Kožina;Štěpán;PGP0300;54850;6593;267
237;Černý;Matouš;TAP0501;54822;6590;237
238;Bjolek;Michal;BFM0305;54819;6590;242
239;Zháňal;Jan;ZBM8721;54795;6587;261
240;Cícha;Matěj;TTR0102;54716;6577;223
241;Bravený;Vít;ZBM9102;54604;6564;263
242;Cícha;Václav;TTR0401;54572;6560;239
243;Seidl;Miroslav;RIC7407;54492;6550;238
244;Kazda;Jiří;SJC8006;54460;6546;205
245;Kohoutek;Vojtěch;DKP0503;54352;6533;249
246;Jelínek;Filip;LPU0514;54226;6518;222
247;Vacek;Vojtěch;SJI9602;54174;6512;416
248;Hošek;Radim;TAP8737;54161;6510;253
249;Kovář;Miroslav;SJC8104;54134;6507;247
250;Bílý;Jakub;DOK0104;54131;6507;250
251;Pova;Ondřej;VPM9300;53935;6483;221
252;Bencúr;Juraj;AOP7700;53910;6480;256
253;Uhlík;Michal;SJC8007;53884;6477;198
254;Landovský;Tomáš;PGP9103;53834;6471;258
255;Peterka;Vojtěch;LLI7502;53662;6451;254
256;Klein;Martin;LTP0404;53636;6447;273
257;Janovský;Tomáš;PGP6401;53629;6447;265
258;Otrusina;Jiří;JPV8201;53606;6444;259
259;Janoch;Samuel Jan;MLA0502;53496;6431;245
260;Novák;Přemysl;DKP0107;53485;6429;228
261;Škácha;Vít;DKP0310;53435;6423;277
262;Černý;Ondřej;EKP8511;53300;6407;257
263;Doušek;Tomáš;TBM0401;53284;6405;244
264;Kotyk;Vojtěch;LTU0502;53112;6384;268
265;Vlček;Martin;TUR8702;53041;6376;364
266;Hrodek;Ondřej;OPI0701;52918;6361;304
267;Schuster;Marek;SSU9303;52917;6361;194
268;Jelínek;Kryštof;LPU0314;52876;6356;270
269;Novák;Adam;LPU0320;52872;6356;289
270;Valenta;Jiří;LCE9201;52754;6341;260
271;Nagy;Josef;TJN0006;52652;7233;201
272;Karatsiolis;Kryštof;TUR9901;52647;6329;246
273;Zabořil;Vojtěch;TUR0110;52623;6326;287
274;Holas;Ondřej;TUR8501;52605;6323;251
275;Zlámal;David;HOR9600;52537;6315;299
276;Sork;Dominik;TAP0504;52440;6304;252
277;Polášek;Jan;TZL8601;52178;6272;285
278;Semerád;Jan;DKP9404;52163;6270;288
279;Horyna;Roman;LCE7602;52134;6267;262
280;Bartaloš;Matyáš;PGP0503;52102;6263;302
281;Pompura;Daniel;TBM0108;52085;8348;51
282;Herman;Jan;LPU8505;52076;6260;331
283;Kanta;Martin;LPU9705;52025;6254;366
284;Novotný;Vojtěch;TTR0203;51869;6235;427
285;Janů;Zdeněk;KSU9045;51854;6233;272
286;Kořínek;Jindřich;TUR8406;51759;6222;363
287;Vlach;Jiří;SFM7900;51750;6221;298
288;Bialožyt;Marek;PGP0311;51726;6218;311
289;Novák;Pavel;CTB7001;51704;6215;283
290;Martan;Jiří;VLI7300;51588;6201;269
291;Král;Václav;SSU8243;51560;6198;276
292;Valík;Adam;AOP0301;51448;7068;275
293;Flos;Tomáš;LPU0633;51331;6170;653
294;Gładecki;Dawid;STE0005;51268;7043;472
295;Rod;Matyáš;VSP0803;51217;6157;324
296;Pospíšil;Vítek;PGP6803;51209;6156;279
297;Pokorný;Ondřej;PGP7506;51196;6154;282
298;Šálek;Jan;LDC8502;51128;6146;280
299;Sabol;Josef;CTB9902;50990;6129;313
300;Bořánek;Michal;VSP0007;50927;6122;281
301;Ježek;Lukáš;CHA8604;50919;6121;294
302;Samek;Tomáš;PHK0001;50616;6084;274
303;Bogar;František;BOR8904;50614;6084;316
304;Klaška;Pavel;DKP9301;50554;6077;317
305;Bukovac;Maroš;PBM7605;50485;6069;319
306;Bradáč;Jakub;LLI0002;50417;6060;295
307;Wolf;Filip;TUR9701;50354;6053;290
308;Novotný;Jiří;TZL8001;50303;6047;315
309;Jíra;Tomáš;KAM9802;50271;6043;308
310;Balej;Martin;KUL0603;50222;6037;462
311;Doucha;Martin;SNA0501;50217;6036;306
312;Pelc;Matyáš;OPI0403;50187;6033;303
313;Kamenický;Jakub;PHK9104;50185;6033;393
314;Skřivanek;Marcel;JPV7713;49890;5997;300
315;Sobota;Ondřej;VPM0502;49763;5982;301
316;Tomášek;Prokop;TUR0711;49593;7949;305
317;Nouza;Petr;SJH9300;49496;5950;375
318;Zajíc;Vítězslav;TAP8610;49432;5942;309
319;Bláha;Adam;KSU0525;49347;5932;361
320;Votava;Matěj;KUL0601;49185;5912;485
321;Hulec;Filip;PCB9401;49031;5894;314
322;Šitina;Tomáš;LTU0300;48940;5883;537
323;Vlášek;Jakub;TAP9702;48923;5881;340
324;Vaněk;Adam;OPI0100;48885;5876;336
325;Kopec;Tomáš;VLI8203;48828;5869;348
326;Panchártek;Jan;PHK8802;48826;6708;231
327;Vágner;Libor;DKP8802;48573;5839;362
328;Havlíček;Viktor;BSO0602;48531;5834;428
329;Balcar;Jiří;SNA0301;48496;5830;329
330;Matějů;Michal;VLI7702;48397;5818;296
331;Sklenář;Martin;AOP9501;48371;6645;208
332;Holusek;Jiří;JPV0123;48357;5813;323
333;Košárek;Pavel;PGP7107;48355;5813;297
334;Slováček;Tomáš;TZL8002;48329;5809;343
335;Pustai;David;TJN9301;48286;5804;318
336;Kozmon;Petr;PBM8301;48275;5803;337
337;Glončák;Peter;LCE7901;47965;6589;175
338;Hanák;Jan;SLA8002;47935;5762;334
339;Žemlík;Eduard;TUR0909;47769;7656;421
340;Sobotka;Radim;OPI0300;47729;5737;328
341;Drahoňovský;Tomáš;TUR0701;47617;6542;495
342;Hruška;Marek;DOR0604;47487;5708;357
343;Seitler;Milan;KSU9102;47466;5706;332
344;Šidík;Petr;MOV9200;47423;5701;341
345;Lička;Adam;VBM0301;47411;5699;408
346;Heřmánek;Petr;TUR0500;47275;5683;325
347;Locker;Tomáš;SRK9802;47246;5679;321
348;Sysel;Ondřej;PGP8302;47179;5671;374
349;Dudík;Petr;TUR8917;47096;5661;373
350;Zakouřil;Matyáš;VSP0400;46920;5640;330
351;Stehlík;Jakub;VPM0700;46689;7483;342
352;Ptáček;Jiří;SRK9002;46579;5599;346
353;Mencl;Jan;TUR0201;46532;5593;327
354;Dědic;Filip;ZBM8836;46531;5593;367
355;Argaláš;Michal;TRI9301;46469;5586;414
356;Hoetzel;Hugo;TUR0505;46416;7439;137
357;Krejčík;Jan;RIC8003;46080;5539;347
358;Deml;Tomáš;LPU9502;45984;5528;345
359;Novák;Matyáš;CTB0601;45940;5522;349
360;Fendrych;Michal;STE7607;45872;5514;335
361;Kovalčík;Tomáš;AOP7301;45766;5501;377
362;Malý;Aleš;JIL8702;45745;5499;344
363;Mrázek;Jiří;DKP7911;45642;6270;499
364;Hrdinka;Daniel;VRL9701;45583;5479;320
365;Weiner;Jakub;SHK7911;45568;5478;339
366;Slezák;Zdeněk;LCE8902;45517;6253;355
367;Málek;Martin;CST8902;45365;5453;350
368;Hejna;Martin;TAP8101;45273;5442;356
369;Svoboda;Honza;SMR7901;45166;6205;358
370;Kolský;Pavel;PGP0204;45099;5421;407
371;Perůtka;Jan;LCE8801;45074;6192;359
372;Rada;Štěpán;ABM0404;44948;5403;333
373;Neumann;Josef;TUR8407;44849;6161;576
374;Pražák;Jiří;ZBP7800;44798;5385;353
375;Marek;Vojtěch;ZBM0410;44772;5382;338
376;Šimerda;Václav;SRK0605;44745;5379;622
377;Mudrák;Štěpán;LCE9601;44535;7138;139
378;Morávek;Martin;SRK0503;44229;5317;370
379;Suchý;Petr;LPM7820;44143;5306;404
380;Štěňha;Martin;SPC7608;44008;5290;360
381;Gregor;Martin;DKP7705;43891;5276;376
382;Mašata;Roman;PHK7107;43753;5259;369
383;Přikryl;Petr;PBM6708;43676;5250;380
384;Červák;Jan;LCE8001;43666;5249;399
385;Šesták;Marek;VLI7403;43609;5242;378
386;Vavřík;Tomáš;MOV0004;43575;5238;381
387;Šmaus;Jan;TJN9700;43503;5229;384
388;Jordán;Alexandr;KSU0626;43350;5955;618
389;Hanslian;David;LCE7835;43282;5203;383
390;Peňáz;Vojtěch;VRB0303;43146;5927;519
391;Šunka;Jan;LOU7600;43050;5175;385
392;Minář;Marek;ZBM9444;43020;8274;386
393;Seidenglanz;Jáchym;SSU0202;42993;5168;392
394;Mareček;Šimon;LPU0222;42942;6883;387
395;Pekárek;Tomáš;LPU0515;42929;5160;255
396;Šabatka;Jan;SHK9001;42898;5157;382
397;Velát;Vojtěch;OPI0400;42844;5150;389
398;Buk;Jindřich;ROU9303;42831;5149;467
399;Nemšovský;Petr;PGP7602;42815;5147;458
400;Hladílek;Jan;PZR8814;42806;5146;364
401;Weiss;Hugo;DKP0725;42743;6851;562
402;Matoušek;Martin;SPC7604;42499;5109;390
403;Žaloudek;Petr;JJN8304;42340;5090;391
404;Blaha;Ondřej;EKP7002;42250;5079;429
405;Matyšek;Radoslav;PLU8007;42219;5800;455
406;Valach;Marek;TAP9703;42164;5068;447
407;Venhauer;Vojtěch;SJI0505;42162;5068;418
408;Kalina;Miroslav;SPC8211;42115;5062;424
409;Fajkus;Radim;JPV9509;42013;5050;394
410;Blahuta;Marek;MFP7301;42004;5049;395
411;Kadeřávek;Petr;PHK7605;41998;5048;372
412;Ullmann;Silvan;ZBM9810;41967;8072;484
413;Šmelík;Martin;KAM9604;41687;6681;400
414;Lamač;František;TUR0901;41608;6669;401
415;Ptáček;Pavel;BBM9600;41510;5703;535
416;Rajnošek;Matěj;ZBM8801;41474;6647;471
417;Teringl;Radek;VCB6502;41344;4970;388
418;Nejman;Stanislav;TUR9500;41020;4931;397
419;Mühlbach;Aleš;STH0104;41002;4929;405
420;Horáček;Michal;VLI7700;40854;6548;406
421;Koucký;Roman;EKP6301;40841;4909;402
422;Prášil;Aleš;SJI7415;40812;5607;423
423;Křivda;Tomáš;CHC9901;40755;9798;2
424;Pudel;Jaroslav;STE7505;40741;4897;403
425;Kadlec;Jan;SJI8306;40663;4888;396
426;Zikmund;Zdeněk;SJC9703;40598;4880;411
427;Hůla;Tomáš;PGP0611;40494;5563;473
428;Klapetek;Václav;AOP0503;40075;4817;419
429;Pauschek;Karel;PBM8509;39999;4808;440
430;Holas;Štěpán;SJC8702;39929;7680;501
431;Koča;Vojtěch;ZBM0602;39927;5485;617
432;Bořánek;Petr;VSP7000;39858;4791;438
433;Janas;Petr;PGP7106;39797;4784;433
434;Riby;Thomas;DOK0201;39766;4780;454
435;Beneš;Miroslav;PGP8108;39759;4779;422
436;Skripnik;Ondřej;FSP7502;39552;4754;457
437;Mrkvica;Petr;ZLH7800;39450;5420;554
438;Macháček;Petr;ZBM0112;39407;4737;430
439;Vacek;Vladimír;KNC9300;39259;4719;475
440;Mlateček;Jiří;TYN9501;39146;4706;415
441;Léhar;Adam;LPU9114;39132;4704;441
442;Beran;František;PGP0713;38807;5331;352
443;Lučan;Vladimír;LPU7710;38804;7463;264
444;Hubáček;Michal;LCE9301;38783;5328;507
445;Kándl;Matěj;PGP0508;38766;4660;435
446;Novák;Daniel;DOK8700;38756;4659;453
447;Szenczi;Gabriel;VLI8700;38720;4654;434
448;Juklíček;Jakub;VLI8802;38477;4625;436
449;Kupka;Jaroslav;ALB7800;38390;4615;426
450;Průša;Michal;VSP7310;38380;4614;409
451;Němeček;Jan;VSP6201;38342;4609;442
452;Kamaryt;Michal;VPM9205;38116;4582;479
453;Janas;Adam;PGP0404;38026;4571;461
454;Henych;Petr;VLI6001;37956;4563;432
455;Sládek;Ondřej;DCH0012;37955;4562;444
456;Kořan;Pavel;VBM7401;37880;4553;410
457;Najman;Jaroslav;BOR7909;37870;4552;450
458;Vondra;Jiří;FSP7600;37691;4531;445
459;Lazák;Jan;LTU0500;37508;4509;398
460;Borák;Michal;EKP8304;37450;4502;470
461;Houžvička;Filip;SHK0504;37353;4490;449
462;Francke;Jan;DOK8400;37148;4465;492
463;Khýn;Vítězslav;ASU8304;37105;5947;448
464;Vandělík;Michal;ALB8501;37049;4454;464
465;Šitina;Jakub;LTU0001;36872;5065;573
466;Nešpor;Jiří;TTR0502;36843;4429;437
467;Hrůzek;Ondřej;BOR0809;36830;5903;570
468;Šebelka;Matěj;VLI0805;36695;7058;451
469;Důrek;Milan;SHK9100;36543;4393;452
470;Fučík;Karel;VBM7246;36465;7013;483
471;Čech;Jan;SJI9601;36423;7005;517
472;Dvořák;Jakub;MOV9500;36324;4366;488
473;Holas;Tomáš;AOP7802;36127;5790;666
474;Martynek;Petr;TRI0304;36099;4339;474
475;Pirkl;Jakub;CHC0503;35875;4312;465
476;Zrostlík;Marek;ODV7101;35854;4310;611
477;Škrabánek;Matěj;SJI9203;35807;4304;371
478;Švihovský;Jaromír;JJN8000;35505;4878;463
479;Landovský;Jakub;PGP9601;35354;5666;326
480;Junek;Petr;STH7801;35304;5658;322
481;Dutkowski;Mikolaj;CHC9201;35223;6774;466
482;Mikan;Albert;EKP8606;35138;4224;468
483;Jurica;Jan;LPU9611;35121;5629;531
484;Šafka;Sebastian;KAM0101;35098;6750;115
485;Kycl;Michal;LBM0500;35037;4212;439
486;Vališ;Vojtěch;LPU0512;35032;4211;446
487;Hulec;Jakub;KSH8401;34509;4148;480
488;Paleček;Ondřej;STH0105;34473;4736;412
489;Martínek;Robert;VPM7700;34470;4144;486
490;Čermák;Matyáš;KAM9501;34279;4121;459
491;Vlažný;Jan;LCE8901;34270;4119;476
492;Krejčík;Jiří;JJN8301;34053;6549;740
493;Jelínek;Jaromír;LPU0613;34036;4091;647
494;Kos;Oldřich;LPU9302;33883;5431;478
495;Stupal;František;TBM8602;33849;6510;307
496;Dvořáček;Dan;MFP7903;33818;4065;541
497;Buzek;Martin;PGP8401;33745;4056;520
498;Čech;Radan;TBM0611;33702;6482;655
499;Picek;Jan;TJN9101;33607;4040;460
500;Macek;Jiří;LIT8401;33587;5383;379
501;Vaníček;Jan;SJC0705;33545;8065;286
502;Jelínek;Šimon;BOR0510;33368;4011;487
503;Kopáček;Jan;CHT8510;33350;5345;539
504;Jirásek;Michal;SHK8901;33271;5333;498
505;Spilka;Marek;DKP8302;33216;4563;425
506;Čechlovský;Jan;CHA9300;33155;3985;490
507;Šákr;Vít;BOR9301;33143;5312;491
508;Jalový;Milan;RBK8347;33140;5312;493
509;Jeřábek;Jaromír;SJI0002;33118;3981;509
510;Klíma;Kamil;DKP8210;32998;3967;536
511;Kala;Matěj;PGP8910;32931;3959;494
512;Pátek;Michal;CHC8603;32810;6310;545
513;Heczko;Stanislav;STH0107;32693;3930;482
514;Vlach;Martin;PGP8605;32432;4455;420
515;Němeček;Jan;KAM9300;32279;3880;469
516;Jonáš;Adam;ZBM0102;32172;7735;673
517;Peňáz;Radek;VRB0313;32119;6177;595
518;Graf;Miroslav;ZBM8723;32111;3860;500
519;Kopecký;Matyáš;DKP0613;31898;6135;645
520;Samek;Jakub;VSP8800;31734;3815;489
521;Francke;Michal;TJN8600;31570;6072;566
522;Novotný;Tomáš;TTR0305;31456;5042;575
523;Smolka;Ondřej;TJP9401;31428;3778;505
524;Kavan;Tomáš;TBM8603;31282;3760;506
525;Junek;Vladimír;TJP8400;31226;4290;503
526;Mudrák;Daniel;TBM0629;31171;5995;779
527;Blaha;Michal;VSP0412;31170;5995;443
528;Štichhauer;Adam;LPU0603;31103;5982;761
529;Pašek;František;KAM7600;31073;3735;511
530;Janeček;Jura;EKP6701;31065;3734;518
