Poradi;Prijmeni;Jmeno;Reg. c.;Body;Rank.c;Minule Ran
71;Veselý;Jakub;PGP9503;24480;7771;49
72;Štábl;Patrik;KSU0606;24472;7769;399
73;Dlabaja;Tomáš;TUR8303;24398;7745;98
74;Udržal;Tomáš;LPU8002;24386;7741;76
75;Procházka;David;LPU9113;24385;7741;33
76;Čepička;Ladislav;VPM0303;24329;7723;96
77;Buk;Petr;ROU0001;24307;7716;86
78;Janas;Petr;PGP0200;24275;7706;84
79;Štorek;David;JPV0202;24133;7661;72
80;Čech;Petr;SJI0001;24113;7655;81
81;Čtrnáct;František;PGP0401;24100;7650;80
82;Waldhauser;Štěpán;TUR0409;24097;7650;112
83;Dvořáček;Michal;ZBM0513;24066;7640;259
84;Melecký;Martin;SSU9001;23953;7604;140
85;Dvořáček;Radek;VAM9401;23892;7584;89
85;Sysel;Ctibor;PGP8700;23892;7584;71
87;Wolf;Daniel;TUR9100;23862;7575;137
88;Grundmann;Jan;LPU9410;23839;7568;79
89;Mikel;David;TZL9703;23836;7567;104
90;Mokrý;Stanislav;ZBM9202;23814;7560;74
91;Pipek;Ondřej;LPU0203;23774;7547;248
92;Jílek;Jakub;KSU9202;23772;7546;65
93;Němec;David;VPM0508;23725;7531;90
94;Skripnik;Nikola;FSP0600;23610;7495;412
95;Mareš;Albert;DKP0308;23556;7478;105
96;Janda;Jakub;DOR0403;23536;7471;106
97;Fröhlich;Martin;DKP8207;23532;7470;109
98;Rajnošek;Zdeněk;KSU8506;23486;7456;117
99;Zelinka;Jiří;MBM8740;23473;7451;103
99;Fišer;Jan;SNA9302;23473;7451;122
101;Světnický;František;TUR0214;23449;7444;85
102;Šabatka;Zdeněk;PHK8900;23439;7441;243
103;Semík;Ondřej;KAM9401;23394;7426;131
104;Dragowski;Kuba;TUR9003;23114;7337;403
105;Prášil;Marek;SJI7313;22973;7293;92
106;Hájek;Adam;KAM9202;22951;7286;108
107;Ondráček;Radim;EKP7414;22926;7278;100
108;Netuka;Vojtěch;SHK9701;22911;7273;143
109;Grundman;Vojtěch;CHC8801;22900;7270;128
110;Weiss;Hugo;DKP0725;22888;7266;439
111;Janda;Martin;DOB8002;22863;7258;132
112;Pilát;Bořivoj;DKL0500;22789;7234;159
113;Pecka;Marek;EKP9000;22770;7228;133
114;Šafka;Sebastian;KAM0101;22735;7217;53
115;Snížek;Martin;DOR0405;22734;7217;127
116;Srb;Vladimír;LPU7818;22654;7191;102
117;Drach;Ivan;PHK0608;22615;7179;461
118;Hnízdil;Matěj;KAS0301;22605;7176;129
119;Kožina;Štěpán;PGP0300;22517;7148;157
120;Černý;Antonín;TAP0402;22508;7145;119
121;Petrilák;Matouš Nathaniel;DKP0416;22482;7137;110
122;Nimshaus;Viktor;CHC0502;22429;7120;165
123;Polášek;Jan Ferdinand;DKP8811;22405;7112;274
124;Váňa;Martin;TUR8401;22398;7110;139
125;Gottstein;Jonáš;JIL0107;22289;7076;265
126;Šurgan;Štefan;TUR7900;22285;7074;135
127;Havlíček;Jan;RIC7902;22277;7072;141
128;Fousek;Jan;MOV9100;22133;7026;136
129;Pokorný;Jan;JJN0400;22119;7022;126
130;Buk;Michal;ROU9601;22075;7008;145
131;Hrouda;Matěj;JIL9804;21935;6963;142
132;Novák;Přemysl;DKP0107;21917;6957;121
133;Cahel;Marek;LCE8803;21903;6953;257
134;Hošek;Radim;TAP8737;21843;6934;149
135;Bláha;Adam;KSU0525;21827;6929;153
136;Tomanek;Daniel;KSU7410;21826;6929;144
137;Panchártek;Jan;PHK8802;21795;6919;156
138;Cícha;Václav;TTR0401;21691;6886;146
139;Burda;Matěj;BOR9608;21618;6863;459
140;Havliček;Albert;PGP0312;21588;6853;150
141;Landovský;Jakub;PGP9601;21552;6842;148
142;Tomeš;Jaroslav;DKP8109;21507;6827;166
143;Novák;Adam;LPU0320;21474;6817;180
144;Otrusina;Jiří;JPV8201;21405;6795;151
145;Bialožyt;Marek;PGP0311;21322;6769;154
146;Zátka;Josef;PVP0100;21237;6742;298
147;Zakouřil;Vít;TUR9301;21200;6730;456
148;Rod;Matyáš;VSP0803;20939;6647;163
149;Tatarnikov;Mykhailo;PHK0405;20932;6645;162
150;Škácha;Vít;DKP0310;20801;6603;321
151;Choutka;Matěj;NPA0402;20796;6602;171
152;Semerád;Jan;DKP9404;20780;6597;173
153;Novotný;Vojtěch;TTR0203;20758;6590;170
154;Křivda;Tomáš;CHC9901;20696;9855;1
155;Skvortcov;Yurii;PHK0411;20680;6565;116
156;Bravený;Vít;ZBM9102;20643;6553;320
157;Sabol;Josef;CTB9902;20627;6548;169
158;Vaněk;Adam;OPI0100;20579;6533;184
159;Novák;Pavel;CTB7001;20501;6508;176
160;Landovský;Tomáš;PGP9103;20392;6473;328
161;Klein;Martin;LTP0404;20285;6439;485
162;Kolín;Jan;DKP7701;20241;6425;181
163;Pešek;Ondřej;CHC8502;20240;6425;283
164;Zlámal;David;HOR9600;20146;6395;174
165;Klaška;Pavel;DKP9301;20120;6387;189
166;Sháněl;Jan;CHC9402;20068;6371;186
167;Stupal;František;TBM8602;20067;6370;130
168;Koča;Vojtěch;ZBM0602;19943;6331;310
169;Vágner;Libor;DKP8802;19807;6288;207
170;Balej;Martin;KUL0603;19751;6270;695
171;Zabořil;Vojtěch;TUR0110;19710;6257;307
172;Michiels;Yannick;CHC9101;19627;9346;374
173;Pavlovec;Dan;BOR0001;19602;6223;563
174;Jurica;Jan;LPU9611;19571;6213;212
175;Bartaloš;Matyáš;PGP0503;19545;6205;192
176;Martan;Jiří;VLI7300;19489;6187;179
177;Černý;Matouš;TAP0501;19483;6185;484
178;Janovský;Tomáš;PGP6401;19472;6181;203
179;Kolský;Pavel;PGP0204;19355;6144;194
180;Vlášek;Jakub;TAP9702;19278;6120;206
181;Hrdinka;Daniel;VRL9701;19257;6113;175
182;Kamenický;Jakub;PHK9104;19226;6103;217
183;Sysel;Ondřej;PGP8302;19200;6095;211
184;Hruška;Marek;DOR0604;19130;6073;202
185;Kohoutek;Vojtěch;DKP0503;19028;6040;326
186;Brosch;Ondřej;RBK0606;18940;9019;183
187;Hulec;Filip;PCB9401;18930;6009;188
188;Novák;Matyáš;CTB0601;18929;6009;182
189;Bradáč;Jakub;LLI0002;18864;5988;204
190;Kotyk;Vojtěch;LTU0502;18820;5974;209
191;Jansa;Jiří;CHT8402;18808;5971;185
192;Herman;Jan;LPU8505;18760;5955;547
193;Doucha;Martin;SNA0501;18740;5949;190
194;Drahoňovský;Aleš;TUR7201;18734;5947;501
195;Gajda;Jan;KAM0105;18682;8896;7
196;Locker;Tomáš;SRK9802;18619;5911;191
197;Pokorný;Ondřej;PGP7506;18612;5908;210
198;Deml;Tomáš;LPU9502;18584;5899;199
199;Bořánek;Michal;VSP0007;18572;5896;193
200;Jelínek;Kryštof;LPU0314;18567;5894;334
201;Hanák;Jan;SLA8002;18540;5885;197
202;Pova;Ondřej;VPM9300;18513;5877;167
203;Pelc;Matyáš;OPI0403;18482;5867;195
204;Sork;Dominik;TAP0504;18463;5861;160
205;Bogar;František;BOR8904;18434;5852;330
206;Sobotka;Radim;OPI0300;18205;5779;198
207;Šidík;Petr;MOV9200;18204;5779;200
208;Novotný;Tomáš;TTR0305;18127;5754;223
209;Bartoš;Vojtěch;MLA9802;17909;5685;338
210;Marek;Vojtěch;ZBM0410;17860;5670;187
211;Pustai;David;TJN9301;17621;5594;205
212;Málek;Martin;CST8902;17620;5593;201
213;Ježek;Lukáš;CHA8604;17613;5591;232
214;Dvořák;Petr;DKP8005;17444;5538;236
215;Šebelka;Matěj;VLI0805;17436;8303;214
216;Koča;Jaroslav;ZBM8206;17400;5524;219
217;Dudík;Petr;TUR8917;17281;5486;357
218;Janas;Adam;PGP0404;17146;5443;346
219;Buk;Jindřich;ROU9303;17101;5429;226
220;Teringl;Radek;VCB6502;17048;5412;221
221;Zajíc;Vítězslav;TAP8610;16906;5367;222
222;Pompura;Daniel;TBM0108;16819;8009;35
223;Kala;Matěj;PGP8910;16736;5313;225
224;Vavřík;Tomáš;MOV0004;16727;5310;230
225;Sedláček;Patrik;DKP0816;16719;7961;69
226;Blaha;Ondřej;EKP7002;16686;5297;347
227;Lounek;Jakub;PDY8200;16595;5268;361
228;Kubát;Pavel;CHA9101;16582;7896;227
229;Kettner;Lukáš;KAM9403;16550;7881;78
230;Hyxa;Jan;VLI0702;16544;7878;229
231;Šmaus;Jan;TJN9700;16468;5228;233
232;Pražák;Jiří;ZBP7800;16461;5226;231
233;Vítek;Jaroslav;SJI7201;16431;7824;107
234;Balcar;Jiří;SNA0301;16406;5208;224
235;Mareček;Šimon;LPU0222;16299;7761;234
236;Hradec;Pavel;CHA8801;16271;7748;389
237;Riby;Thomas;DOK0201;16220;5149;695
238;Štábl;Adam;KSU0401;16187;7708;50
239;Kouřimský;Jan;SLA7200;16185;5138;354
240;Sláma;Šimon;LCE0502;16177;7703;62
241;Krpata;Michal;LPU0403;16142;7686;125
242;Kozák;Osvald;TBM8201;16037;7636;99
243;Borák;Michal;EKP8304;16027;5088;366
244;Šabatka;Jan;SHK9001;15989;5076;242
245;Rod;Jan;VSP7423;15985;5074;294
246;Vacek;Vladimír;KNC9300;15899;5047;272
247;Vandělík;Michal;ALB8501;15718;4990;290
248;Fencl;Jonáš;LPU9902;15693;7473;244
249;Kettner;Vojtěch;KAM9601;15675;7464;407
250;Junek;Matouš;DKP0817;15671;7462;245
251;Etrych;Jonáš;DOR0907;15661;7457;246
252;Chupek;Jakub;TUR9911;15640;7447;115
253;Kazda;Adam;ZBM9104;15565;4941;401
254;Flos;Tomáš;LPU0633;15547;7403;695
255;Valík;Adam;AOP0301;15542;7401;250
256;Žemlík;Eduard;TUR0909;15516;7388;411
257;Hruška;Jan;DOR7000;15489;4917;583
258;Goldschmidt;Tobiáš;TBM0005;15456;7360;271
259;Janas;Petr;PGP7106;15451;4905;371
260;Rychlý;Pavel;KRN8505;15440;7352;251
261;Šrom;Jakub;TBM9502;15404;7335;95
262;Chloupek;Adam;LCE9300;15399;7333;252
263;Hadač;Filip;AOP9301;15376;7322;237
264;Hubáček;Michal;LCE9301;15369;7318;422
265;Hrdlička;Šimon;OPI0601;15358;4875;575
266;Mielec;Jaromír;AOP9701;15340;7304;87
267;Pauschek;Karel;PBM8509;15314;4861;378
268;Zimmermann;Jakub;TBM8911;15313;7292;285
269;Jordán;Alexandr;KSU0626;15305;7288;695
270;Kándl;Matěj;PGP0508;15295;4855;254
271;Nejman;Stanislav;TUR9500;15291;4854;235
272;Dvořáček;Dan;MFP7903;15275;4849;308
273;Koštejn;Vít;DOK9800;15273;7273;261
274;Velát;Vojtěch;OPI0400;15234;4836;255
275;Vlček;Tomáš;VIC0713;15216;7245;409
276;Panovec;Kryštof;LCE0011;15059;7171;46
277;Pospíšil;Ondřej;DKP8717;15058;7170;425
278;Hladílek;Jan;PZR8814;15036;4773;216
279;Gryc;Ondřej;TBM0406;14994;7140;134
280;Bořil;Tomáš;OSN8833;14951;7119;138
281;Vondra;Jiří;FSP7600;14939;4742;262
282;Důrek;Milan;SHK9100;14914;4734;263
283;Kos;Tomáš;LPU9303;14910;7100;268
284;Zimmermann;Štěpán;ZBM9101;14879;7085;420
285;Komín;Matyáš;PGP0907;14833;4709;282
286;Drahoňovský;Tomáš;TUR0701;14829;7061;419
287;Dolák;Jakub;DKP0707;14809;7052;267
288;Kligl;Radim;TBM0103;14800;7047;97
289;Klusáček;Jan;OSN9301;14784;7040;111
290;Čech;Jan;SJI9601;14752;7024;269
291;Laciga;Radek;PGP8202;14742;7020;270
292;Drábek;Jan;ZBM8511;14654;6978;279
293;Mašata;Roman;PHK7107;14653;4652;266
294;Čech;Radan;TBM0611;14633;6968;510
295;Baier;Martin;TUR7603;14614;6959;428
296;Kanta;Martin;LPU9705;14592;6948;695
297;Zvěřina;Petr;LPU8208;14522;6915;273
298;Doušek;Tomáš;TBM0401;14491;6900;152
299;Smola;Michal;TZL8131;14464;6887;434
300;Přikryl;Petr;PBM6708;14462;4591;447
301;Heczko;Stanislav;STH0107;14427;4580;276
302;Němeček;Jan;VSP6201;14411;4575;287
303;Klíma;Kamil;DKP8210;14352;4556;316
304;Dvořák;Jakub;MOV9500;14318;4545;278
305;Krejsa;Jan;CHT8701;14314;6816;164
306;Cícha;Matěj;TTR0102;14214;6768;158
307;Hübner;Jan;CTB7902;14202;6763;155
308;Hulec;Jakub;KSH8401;14188;4504;305
309;Kelbl;Vladimír;ZBM9711;14157;6741;473
310;Straka;Tomáš;SLA9702;14100;4476;614
311;Neumann;Josef;TUR8407;13948;6642;303
312;Exner;Tomáš;PGP0811;13932;6634;284
313;Krejčík;Jiří;JJN8301;13898;6618;695
314;Hrádek;Tomáš;ROU8301;13827;6584;503
315;Sadil;Milan;MFP7500;13784;4376;662
316;Žemlík;Pavel;TUR7135;13743;6544;695
317;Skripnik;Ondřej;FSP7502;13737;4361;669
318;Pavlovec;Jan;BOR9503;13719;6533;289
319;Seidl;Miroslav;RIC7407;13670;6509;297
320;Šašek;Jakub;LTP0801;13621;6486;0
321;Zháňal;Jan;ZBM8721;13613;6482;520
322;Novák;Stanislav;NPA0404;13546;6450;291
323;Palas;Jan;SJC8507;13540;6447;292
324;Zelinka;Jan;LPU9405;13517;4291;340
325;Balcar;Aleš;PHK8602;13474;6416;296
326;Flašar;Jan;PGP8610;13455;6407;299
327;Černý;Ondřej;EKP8511;13378;6370;178
328;Bílý;Jakub;DOK0104;13360;6362;318
329;Šimík;Daniel;ROZ6900;13287;4218;388
330;Bogar;Kryštof;BOR9402;13265;6316;695
331;Beran;František;PGP0713;13214;6292;306
332;Beneš;Jan;SJC8703;13196;6284;695
333;Kořínek;Jindřich;TUR8406;13090;6233;483
334;Mudrák;Daniel;TBM0629;13070;6224;695
335;Kalina;Miroslav;SPC8211;13051;6215;517
336;Jeřábek;Jaromír;SJI0002;12992;4124;437
337;Schuster;Marek;SSU9303;12960;6171;113
337;Luhan;Jakub;PGP0809;12960;6171;500
339;Bořánek;Petr;VSP7000;12946;4110;319
340;Hlaváček;Vojtěch;TAP0700;12779;6085;312
341;Kopecký;Matyáš;DKP0613;12777;6084;313
342;Junek;Petr;STH7801;12759;6075;314
343;Janeček;Jura;EKP6701;12757;4050;352
344;Holusek;Jiří;JPV0123;12749;6071;215
345;Sobota;Ondřej;VPM0502;12729;6061;196
346;Nykl;Jan;TAP9001;12676;4024;295
347;Jelínek;Filip;LPU0514;12514;5959;168
348;Matějů;Luboš;PGP7601;12495;5950;544
349;Snížek;Ondřej;DOR0406;12343;5877;327
350;Argaláš;Michal;TRI9301;12029;5728;333
351;Novák;Daniel;DOK8700;11936;5684;569
352;Macek;Jiří;LIT8401;11725;5583;335
353;Werner;Michal;PGP9705;11713;5577;695
354;Vlach;Jiří;SFM7900;11690;5566;336
355;Holas;Tomáš;AOP7802;11624;5535;529
356;Hanslian;David;LCE7835;11478;5465;337
357;Červák;Jan;LCE8001;11439;5447;339
358;Suchý;Petr;LPM7820;11403;5430;367
359;Tejkl;Štěpán;TAP0807;11342;5401;341
360;Kovář;Miroslav;SJC8104;11340;5400;208
361;Kos;Oldřich;LPU9302;11172;5320;343
362;Janoušek;Slávek;BOR0400;11152;5310;695
363;Buzek;Martin;PGP8401;11142;3537;525
364;Spilka;Marek;DKP8302;11139;5304;213
365;Martynek;Petr;TRI0304;11113;5292;344
366;Žák;Jan;LPU9802;11024;3500;381
367;Šubrt;Matěj;DKP0205;11017;5246;345
368;Graubner;Tadeáš;TZL0407;11012;5244;286
369;Kubeček;Antonín;SNA0803;10925;5202;348
370;Polášek;Jan;TZL8601;10847;5165;349
371;Novotný;Jiří;TZL8001;10819;5152;695
372;Morávek;Martin;SRK0503;10753;5120;350
373;Kučera;Jáchym;DOR0301;10745;5116;351
374;Průša;Michal;VSP7310;10655;3382;301
375;Kohl;Ondřej;KPY8600;10625;3373;353
376;Lauerman;Jan;SJI7419;10525;5012;356
377;Jiras;Jan;DOR0505;10504;5002;358
378;Kuriak;Jakub;SFM9300;10489;4995;360
379;Nešpor;Jan;TTR0101;10398;4951;355
380;Babinský;Kryštof;PGP1007;10324;4916;362
381;Míka;Luboš;DKP1101;10130;4824;364
382;Kycl;Michal;LBM0500;10121;3213;288
383;Voleský;Leoš;KAM7900;10084;3201;365
384;Šístek;Daniel;SCP7507;10056;4788;0
385;Sadil;Martin;PGP0714;10043;4782;589
386;Hireš;Jan;SKM0100;9978;4751;570
387;Václavík;Martin;SLA0601;9948;4737;368
388;Kolaja;Jan;VLI8100;9911;4719;632
389;Komín;David;PGP7405;9816;4674;0
390;Pirkl;Jakub;CHC0503;9806;4669;369
391;Kozmon;Petr;PBM8301;9747;4641;377
392;Šafka;Daniel;SCP9101;9733;3090;359
393;Nykodým;Miloš;ZBM9005;9705;9242;8
394;Jíra;Tomáš;KAM9802;9684;4611;370
395;Reichl;Tomáš;MKP0100;9457;3002;372
396;Koucký;Roman;EKP6301;9348;4451;373
397;Strýček;Jan;PBM0503;9238;8798;22
398;Jelínek;Jaromír;LPU0613;9232;2931;375
399;Žebrák;Adam;KPY0505;9062;2877;601
400;Schuster;Martin;AOP6502;9046;4307;383
401;Nešpor;Jiří;TTR0502;9007;4289;281
402;Junek;Vladimír;TJP8400;8970;4271;379
403;Uhlíř;Marek;PGP9405;8933;2836;376
404;Jelínek;Šimon;BOR0510;8864;4221;380
405;Vik;Martin;JIL9206;8857;2812;382
406;Samek;Jakub;VSP8800;8757;4170;293
407;Srb;Vladimír;LPU0714;8689;8275;44
408;Palaščak;Ján;DKP8505;8674;4130;586
409;Hnízdil;Jan;KAS7100;8656;4122;695
410;Léhar;Adam;LPU9114;8647;4117;384
411;Šafář;Matěj;MFP0206;8613;4101;386
412;Pryjma;Fryderyk;TUR9802;8604;8194;387
413;Štěpánek;Jan;TBM0607;8505;8100;695
414;Graf;Miroslav;ZBM8723;8477;4037;391
415;Kuchař;Ondřej;TAP0609;8456;8053;0
416;Mairich;Filip;JJN0600;8445;8043;0
417;Vaníček;Jan;SJC0705;8400;8000;59
418;Mikan;Albert;EKP8606;8398;3999;393
419;Vitebský;Lukáš;JJN0302;8378;7979;394
420;Brlica;Pavel;ZBM9302;8376;7977;695
421;Bukovác;Filip;PBM0501;8308;7912;239
422;Šunka;Jan;LOU7600;8250;2619;396
423;Škvor;Adam;KAM0202;8229;7837;397
424;Kula;Mateusz;CHC0308;8226;7834;398
425;Hošek;Lubomír;PCB6101;8219;3914;400
426;Vlach;Martin;PGP8605;8204;3907;280
427;Brandejs;Štěpán;DKP0807;8126;7739;402
428;Nožka;Radek;LPU9005;8072;7687;695
429;Losman;Petr;PHK7901;8063;7679;240
430;Kuchař;Matěj;VSP0413;8048;7664;247
430;Maciejewski;Bartłomiej;STE0600;8048;7664;404
432;Mudrák;Štěpán;LCE9601;8035;7652;82
433;Stehlík;Jakub;VPM0700;8011;7629;405
434;Podolský;Petr;SHK0507;7984;7604;124
435;Nemšovský;Filip;PGP0510;7971;7591;260
436;Rusý;Tomáš;KAM9301;7964;7584;390
437;Otruba;František;KSU0504;7920;7543;241
437;Nagy;Josef;TJN0006;7920;7543;695
439;Maroušek;Vít;TAP8500;7916;3769;406
440;Vondra;Tomáš;FSP0500;7913;2512;395
441;Matouš;Marek;JEN0602;7848;3737;695
442;Elleder;David Daniel;TAP0615;7829;7456;0
443;Procházka;Tomáš;LPU9110;7798;2475;410
444;Jordanov;Alexandr;ZBM9503;7795;7424;120
445;Kycl;Ondřej;LBM0501;7740;2457;414
446;Vavrys;Johan;LCE9302;7738;7369;415
447;Hlaváč;Ondřej;ZBM9901;7734;7365;416
448;Hausenblas;Šimon;KAM9803;7669;7304;417
449;Klement;David;DKP0110;7615;7252;418
450;Heczko;Robert;VLI7801;7557;7197;256
451;Kolařík;Tomáš;BOR7809;7548;7188;695
452;Šmehlík;Eduard;SHK8702;7547;7187;421
453;Glončák;Peter;LCE7901;7532;7173;122
454;Jonáš;Martin;PGP9606;7497;7140;695
455;Azeb;Karim;PHK9110;7489;7132;423
456;Pavlík;Adam;TZL0810;7486;7129;424
457;Peňáz;Radek;VRB0313;7477;7121;426
458;Habán;Ivo;VLI7707;7389;7037;314
459;Červinka;Jan;OKP8901;7386;7034;428
460;Mielec;Radomír;AOV0301;7376;3512;322
461;Měšťan;Ondřej;TAP0100;7374;7023;118
462;Ptáček;Pavel;BBM9600;7355;7004;430
463;Luštický;Martin;TUR8700;7353;7003;695
464;Sklenář;Martin;AOP9501;7347;6997;431
465;Wolf;Filip;TUR9701;7327;6978;432
466;Fátor;Jan;SHK7907;7323;6974;433
467;Vaňátko;Ondřej;LPM9500;7293;2315;385
468;Fodor;Petr;TUR8103;7291;6944;695
469;Jonáš;Adam;ZBM0102;7283;6936;695
470;Votava;Matěj;KUL0601;7280;6933;695
471;Miča;Jan;KSU0701;7277;6930;695
472;Váňa;Vojtěch;LPU0312;7260;6914;436
473;Navrátil;Šimon;PGP9702;7237;6892;438
474;Sládek;Ondřej;DCH0012;7200;3428;300
475;Pernička;Martin;TZL0800;7199;6856;440
476;Janoch;Samuel Jan;MLA0502;7190;6847;277
477;Michalak;Kacper;LTU0101;7180;6838;441
478;Teringl;Vojtěch;VCB0702;7169;6827;442
479;Vejražka;David;KPY0401;7161;3410;443
480;Skyva;Petr;STE6501;7153;3406;444
481;Heiser;Matěj;SSU0900;7124;6784;445
482;Kavan;Tomáš;TBM8603;7102;3382;446
483;Švarc;Antonín;LCE0222;7075;6738;695
484;Krejsa;Martin;CHT9001;7027;6692;448
485;Johanovský;Tomáš;DKP8500;7024;6689;449
486;Štryncl;Pavel;JLI7700;7005;6671;695
486;Toman;Matěj;ZBM0919;7005;6671;450
488;Fučík;Karel;VBM7246;6986;6653;172
489;Třešňák;Matěj;JIL0701;6958;6626;452
490;Smolka;Ondřej;TJP9401;6955;3312;453
491;Lamač;František;TUR0901;6936;6605;454
492;Peňáz;Vojtěch;VRB0303;6903;6574;455
493;Svoboda;Honza;SMR7901;6872;6544;457
494;Barták;Lukáš;AOP8301;6815;6490;253
495;Riby;Philip;LTP0702;6808;3242;0
496;Pátek;Michal;CHC8603;6807;6483;462
497;Karatsiolis;Kryštof;TUR9901;6805;6481;161
498;Novisedlák;Patrik;VTA0601;6803;3239;661
499;Fejfar;Lukáš;LPU0310;6784;6461;464
500;Holas;Štěpán;AOP0900;6776;6453;465
501;Huleja;Martin;TZL0604;6775;6452;466
502;Ehl;Jiří;TBM7701;6752;6430;311
503;Kašpar;Michal;TZL9308;6741;6420;467
504;Kohoutek;Oldřich;PGP0313;6721;6401;332
505;Bjolek;Michal;BFM0305;6711;6391;468
506;Vičan;Dominik;SLP9500;6708;6388;0
507;Hikl;Tomáš;ZBM8100;6691;6372;177
508;Brumovský;Štěpán;TAP0706;6689;6370;469
509;Plíhal;Tomáš;SJI8509;6688;6369;470
509;Chvátil;Šimon;PHK9908;6688;6369;470
511;Heřmánek;Petr;TUR0500;6672;6354;329
512;Pospíšil;Vítek;PGP6803;6660;6343;331
513;Seitler;Milan;KSU9102;6652;6335;472
514;Nemšovský;Petr;PGP7602;6622;6306;695
515;Podworski;Kacper;STE0505;6602;6287;475
515;Štichhauer;Adam;LPU0603;6602;6287;695
517;Remeš;Petr;SHK9403;6590;6276;476
518;Rada;Štěpán;ABM0404;6534;6223;478
519;Minařík;František;VPM1103;6532;6221;479
520;Kurz;Šimon;VPM0208;6528;6217;695
521;Peterka;Vojtěch;LLI7502;6521;6210;695
522;Jíra;Filip;KAM0506;6505;3097;480
523;Volejník;Ondřej;PDY0601;6488;6179;481
524;Janeček;Petr;DKP7905;6487;3089;482
525;Pekárek;Tomáš;LPU0515;6422;6116;147
526;Mokrý;Ondřej;ABM9410;6413;6107;304
527;Hepner;David;SHK7601;6410;6105;486
528;Pašek;František;KAM7600;6396;3046;487
529;Moravec;Jan;ZAM0205;6388;6084;488
530;Smolka;Jakub;TAP0500;6381;6077;301
